	ENTRY	KEGG_disease_name	KEGG_synosyms	ICD-10	header	float	ICD_mid_class	KMN_candidate_IDs	KMN_candidate_Names
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN544	Hyperprolinemia Type I
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN547	Hyperleucine-Isoleucinemia
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN548	Hyperuricemia
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN551	Autosomal Recessive Hypercholesterolemia
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN552	Neuronal ceroid-lipofuscinosis
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN553	Erythropoietic Protoporphyria
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN554	Congenital Chloridorrhea
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN555	Congenital Homocystinuria Syndrome
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN556	Congenital Erythropoietic Porphyria
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN557	Polygenic Hypercholesterolemia
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN559	Multiple Carboxylase/Biotinidase Deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN560	Variegate Porphyria
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN563	Hypouricemia
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN564	Dibasic Aminoaciduria
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN565	Lactate Dehydrogenase Deficiency
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN568	Albinism (oculocutaneous)
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN569	Porphyria Cutanea Tarda
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN570	Nonketotic hyperglycinemia-type I
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN571	Essential Fructosuria
121	H01637	Hypertriglyceridemia	NO_DATA	E78.4	E	78.4	E70-E90	KMN572	Essential pentosuria
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN374	3-Oxothiolase Deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN375	3-Hydroxy-3-methylglutaric Aciduria
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN376	3-Methylcrotonyl Glycinuria
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN377	3-Methylglutaconic Aciduria Type I
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN378	4-Hydroxybutyric Aciduria
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN379	Beta-mercaptolactate-cysteine disulfiduria
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN381	GM2-ganglioside activator deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN382	GTP Cyclohydrolase I Deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN384	PRPP synthetase super-activity
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN385	PRPP synthetase deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN386	X-Linked Hypophosphatemic Rickets
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN390	ApoA-I Deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN392	Arginase Deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN393	Argininosuccinic Acidemia
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN394	alpha-Ketoadipic Acidemia
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN396	alpha1 Antitrypsin Deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN397	Andersen's Syndrome
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN401	Wolman Disease
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN402	Galactosemia with Uridyl Transferase Deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN403	Uridine Diphosphate Galactose 4-Epimerase Deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN404	Ureidopropionase Deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN405	Urocanic Aciduria
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN408	CPT II Deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN409	Carnitine Deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN410	Carnosinase deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN411	Carbamylphosphate Synthase Deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN412	Carbinolamine Dehydratase Deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN416	Glucose-Galactose Malabsorption
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN417	Glucose-Transport Defect
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN419	Glutaric Acidemia Type II
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN420	Glutaric Acidemia Type I
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN421	Cholesteryl Ester Storage Disease
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN422	CETP Deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN423	Sarcosinemia
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN429	Citrullinemia Type II
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN430	Citrullinemia Type I
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN435	Sulfocysteinuria
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN438	Thymidine Phosphorylase Deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN439	Tyrosinemia Type III
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN440	Tyrosinemia Type II
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN441	Tyrosinemia Type I
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN444	ALA-Dehydratase-Deficient Porphyria
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN445	Tryptophan Malabsorption
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN446	Tryptophanuria
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN447	Niemann-Pick Disease
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN448	Hartnup Disease
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN451	Histidinuria
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN453	HPRT Deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN454	Pyrimidine 5'-Nucleotidase Deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN456	Farber Disease
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN459	Fanconi Syndrome
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN460	Phenylketonuria Type III
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN461	Phenylketonuria Type II
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN462	Phenylketonuria Type I
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN464	Fructose 1,6-diphosphatase Deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN465	Fructose 1,6-bisphosphate Aldolase A Deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN470	beta-Enolase Deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN471	Hawkinsinuria
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN472	Phosphoglycerate Kinase Deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN473	Phosphoglycerate Dehydrogenase Deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN474	Phosphoglycerate Mutase Deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN475	Homocarnosinosis
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN477	Homocystinuria and Methylmalonic Acidemia
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN478	Formiminoglutamic Aciduria
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN479	Myoadenylate Deaminase Deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN480	Mucolipidoses-III
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN481	Mucolipidoses-II
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN482	Mucopolysaccharidosis IH/S
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN483	Mucopolysaccharidosis IH
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN484	Mucopolysaccharidosis IIIA
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN485	Mucopolysaccharidosis IIIB
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN486	Mucopolysaccharidosis IIIC
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN487	Mucopolysaccharidosis IIID
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN488	Mucopolysaccharidosis II
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN489	Mucopolysaccharidosis IS
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN490	Mucopolysaccharidosis IVA
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN491	Mucopolysaccharidosis IVB
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN492	Mucopolysaccharidosis VII
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN493	Mucopolysaccharidosis VI
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN495	Metabolic Syndrome
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN496	Methionine Malabsorption
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN497	Methylmalonic Acidemia
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN499	Lysinuria
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN500	Lipoamide dehydrogenasee deficieny
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN501	Lipoprotein Lipase Deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN502	LCAT Deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN505	Hereditary Xanthinuria
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN506	Hereditary Coproporphyria
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN507	Hereditary Vitamin D-resistant Rickets
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN508	Hereditary Aceruloplasminemia
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN509	Familial Apolipoprotein C-II Deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN510	Familial Dysbetalipoproteinemia
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN511	Familial Defective ApoB-100
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN512	Familial Hyperalphalipoproteinemia
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN514	Familial Hypertriglyceridemia
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN518	Activation-Induced Cytidine Deaminase Deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN520	Hepatoerythropoietic porphyria
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN521	Glycogen Storage Disease 0
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN522	Glycogen Storage Disease III
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN523	Glycogen Storage Disease IV
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN524	Glycogen Storage Disease IX
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN525	Glycogen Storage Disease I
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN526	Glycogen Storage Disease VI
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN527	Glycogen Storage Disease XI
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN528	Pseudohypoaldosteronism
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN529	Acute Intermittent Porphyria
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN530	Glycogen Storage Disease II
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN531	Glycogen Storage Disease VII
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN532	Glycogen Storage Disease V
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN533	Primary Lactase Deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN534	Primary Hypoalphalipoproteinemia
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN535	Classic Cystinuria
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN536	Hyper Lp(a) lipoproteinemia
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN537	Hyperornithinemia-Hyperammonemia-Homocitrullinuria
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN538	Hypercystinuria
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN539	Hyperoxaluria Type II
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN540	Hyperoxaluria Type I
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN541	Hypervalinemia
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN542	Hyperhydroxyprolinemia
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN543	Hyperprolinemia Type II
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN544	Hyperprolinemia Type I
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN547	Hyperleucine-Isoleucinemia
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN548	Hyperuricemia
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN551	Autosomal Recessive Hypercholesterolemia
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN552	Neuronal ceroid-lipofuscinosis
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN553	Erythropoietic Protoporphyria
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN554	Congenital Chloridorrhea
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN555	Congenital Homocystinuria Syndrome
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN556	Congenital Erythropoietic Porphyria
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN557	Polygenic Hypercholesterolemia
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN559	Multiple Carboxylase/Biotinidase Deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN560	Variegate Porphyria
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN563	Hypouricemia
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN564	Dibasic Aminoaciduria
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN565	Lactate Dehydrogenase Deficiency
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN568	Albinism (oculocutaneous)
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN569	Porphyria Cutanea Tarda
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN570	Nonketotic hyperglycinemia-type I
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN571	Essential Fructosuria
154	H01763	Porphyria	NO_DATA	E80	E	80.0	E70-E90	KMN572	Essential pentosuria
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN374	3-Oxothiolase Deficiency
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN375	3-Hydroxy-3-methylglutaric Aciduria
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN376	3-Methylcrotonyl Glycinuria
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN377	3-Methylglutaconic Aciduria Type I
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN378	4-Hydroxybutyric Aciduria
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN379	Beta-mercaptolactate-cysteine disulfiduria
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN381	GM2-ganglioside activator deficiency
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN382	GTP Cyclohydrolase I Deficiency
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN384	PRPP synthetase super-activity
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN385	PRPP synthetase deficiency
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN386	X-Linked Hypophosphatemic Rickets
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN390	ApoA-I Deficiency
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN392	Arginase Deficiency
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN393	Argininosuccinic Acidemia
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN394	alpha-Ketoadipic Acidemia
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN396	alpha1 Antitrypsin Deficiency
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN397	Andersen's Syndrome
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN401	Wolman Disease
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN402	Galactosemia with Uridyl Transferase Deficiency
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN403	Uridine Diphosphate Galactose 4-Epimerase Deficiency
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN404	Ureidopropionase Deficiency
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN405	Urocanic Aciduria
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN408	CPT II Deficiency
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN409	Carnitine Deficiency
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN410	Carnosinase deficiency
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN411	Carbamylphosphate Synthase Deficiency
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN412	Carbinolamine Dehydratase Deficiency
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN416	Glucose-Galactose Malabsorption
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN417	Glucose-Transport Defect
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN419	Glutaric Acidemia Type II
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN420	Glutaric Acidemia Type I
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN421	Cholesteryl Ester Storage Disease
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN422	CETP Deficiency
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN423	Sarcosinemia
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN429	Citrullinemia Type II
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN430	Citrullinemia Type I
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN435	Sulfocysteinuria
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN438	Thymidine Phosphorylase Deficiency
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN439	Tyrosinemia Type III
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN440	Tyrosinemia Type II
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN441	Tyrosinemia Type I
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN444	ALA-Dehydratase-Deficient Porphyria
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN445	Tryptophan Malabsorption
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN446	Tryptophanuria
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN447	Niemann-Pick Disease
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN448	Hartnup Disease
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN451	Histidinuria
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN453	HPRT Deficiency
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN454	Pyrimidine 5'-Nucleotidase Deficiency
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN456	Farber Disease
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN459	Fanconi Syndrome
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN460	Phenylketonuria Type III
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN461	Phenylketonuria Type II
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN462	Phenylketonuria Type I
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN464	Fructose 1,6-diphosphatase Deficiency
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN465	Fructose 1,6-bisphosphate Aldolase A Deficiency
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN470	beta-Enolase Deficiency
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN471	Hawkinsinuria
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN472	Phosphoglycerate Kinase Deficiency
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN473	Phosphoglycerate Dehydrogenase Deficiency
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN474	Phosphoglycerate Mutase Deficiency
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN475	Homocarnosinosis
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN477	Homocystinuria and Methylmalonic Acidemia
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN478	Formiminoglutamic Aciduria
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN479	Myoadenylate Deaminase Deficiency
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN480	Mucolipidoses-III
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN481	Mucolipidoses-II
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN482	Mucopolysaccharidosis IH/S
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN483	Mucopolysaccharidosis IH
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN484	Mucopolysaccharidosis IIIA
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN485	Mucopolysaccharidosis IIIB
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN486	Mucopolysaccharidosis IIIC
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN487	Mucopolysaccharidosis IIID
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN488	Mucopolysaccharidosis II
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN489	Mucopolysaccharidosis IS
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN490	Mucopolysaccharidosis IVA
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN491	Mucopolysaccharidosis IVB
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN492	Mucopolysaccharidosis VII
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN493	Mucopolysaccharidosis VI
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN495	Metabolic Syndrome
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN496	Methionine Malabsorption
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN497	Methylmalonic Acidemia
163	H01940	Glycogen storage disease type II	Pompe disease	E74.0	E	74.0	E70-E90	KMN499	Lysinuria
