index	Keymolnet_disease	MeSH	OMIM	Gene_symbol	UniProtID	Drug_name	kegg_drugID	DrugBank	HMDB_ChEBI
KMN636	Sensory Neuronopathy	C535301;C536446;C536450;C536965;C548028;D002607;D020386	118200;118210;118220;118300;137200;145900;162500;180800;214400;218000;300905;302800;310490;311070;600882;601098;601152;601382;601455;601472;601596;603623;604563;605253;605588;605589;606071;606482;606595;607677;607678;607684;607706;607734;607736;607791;607831;608323;608340;608673;609260;609311;611228;613287;613353;613641;614228;614436;614455;615025;615185;615284;615376;615490;616039;616155;616280;616505;616625;616684;616687;616688;616924;617017;618036;618124;618184;618186;618279;618400	AARS;AARS1;ACTR10;ACTR1A;ACTR1B;ADRM1;AGER;AIFM1;ALS2;AMBRA1;APAF1;APC;APC2;APP;ARAF;ATF4;ATF6;ATG101;ATG13;ATG14;ATG2A;ATG2B;ATP1A1;ATP2A1;ATP2A2;ATP2A3;ATP5F1A;ATP5F1B;ATP5F1C;ATP5F1D;ATP5F1E;ATP5MC1;ATP5MC2;ATP5MC3;ATP5PB;ATP5PD;ATP5PF;ATP5PO;ATP6;ATP8;ATXN1;ATXN1L;ATXN2;ATXN2L;ATXN3;ATXN3L;AXIN1;AXIN2;BAD;BAK1;BAX;BCL2;BCL2L1;BDNF;BECN1;BECN2;BID;BRAF;C9orf72;CACNA1B;CACNA1C;CACNA1D;CACNA1F;CACNA1S;CALM1;CALM2;CALM3;CALML3;CALML4;CALML5;CALML6;CAMK2A;CAMK2B;CAMK2D;CAMK2G;CAPN1;CAPN2;CASP12;CASP3;CASP7;CASP8;CASP9;CAT;CCS;CDK5;CDK5R1;CHMP2B;CHRM1;CHRM3;CHRM5;CHRNA7;CNTNAP1;COX1;COX2;COX3;COX4I1;COX4I2;COX5A;COX5B;COX6A1;COX6A2;COX6B1;COX6B2;COX6C;COX7A1;COX7A2;COX7A2L;COX7B;COX7B2;COX7C;COX8A;COX8C;CSF1;CSNK1A1;CSNK1A1L;CSNK1E;CSNK2A1;CSNK2A2;CSNK2A3;CSNK2B;CTNNB1;CYBB;CYC1;CYCS;CYTB;DAXX;DCTN1;DCTN2;DCTN3;DCTN4;DCTN5;DCTN6;DDIT3;DERL1;DHTKD1;DKK1;DKK2;DKK4;DLG4;DNAH1;DNAH10;DNAH11;DNAH12;DNAH14;DNAH17;DNAH2;DNAH3;DNAH5;DNAH6;DNAH7;DNAH8;DNAH9;DNAI1;DNAI2;DNAL1;DNAL4;DNALI1;DNM2;DVL1;DVL2;DVL3;DYNC1H1;EGR2;EIF2AK3;EIF2S1;ERN1;FADD;FAS;FASLG;FGD4;FIG4;FRAT1;FRAT2;FUS;FZD1;FZD10;FZD2;FZD3;FZD4;FZD5;FZD6;FZD7;FZD8;FZD9;GABARAP;GABARAPL1;GABARAPL2;GARS;GARS1;GDAP1;GJB1;GNAQ;GNB4;GPR37;GPX1;GPX2;GPX3;GPX5;GPX6;GPX7;GPX8;GRIA1;GRIA2;GRIA3;GRIA4;GRIN1;GRIN2A;GRIN2B;GRIN2C;GRIN2D;GRM1;GRM5;GSK3B;HAP1;HARS;HARS1;HINT1;HIP1;HRAS;HSD17B10;HSPA5;HSPB1;HSPB8;HTRA2;HTT;IFT57;IGHMBP2;IL1A;IL1B;IL6;INF2;ITPR1;ITPR2;ITPR3;JPH1;KARS;KARS1;KIF1B;KIF5A;KIF5B;KIF5C;KLC1;KLC2;KLC3;KLC4;KRAS;LITAF;LMNA;LRP5;LRP6;LRRK2;LRSAM1;MAP2K1;MAP2K2;MAP2K3;MAP2K6;MAP2K7;MAP3K10;MAP3K5;MAPK1;MAPK10;MAPK11;MAPK12;MAPK13;MAPK14;MAPK3;MAPK8;MAPK9;MAPT;MARS;MARS1;MCM3AP;MCU;MFN1;MFN2;MME;MORC2;MPV17;MPZ;MTMR2;MTOR;ND1;ND2;ND3;ND4;ND4L;ND5;ND6;NDRG1;NDUFA1;NDUFA10;NDUFA11;NDUFA12;NDUFA13;NDUFA2;NDUFA3;NDUFA4;NDUFA4L2;NDUFA5;NDUFA6;NDUFA7;NDUFA8;NDUFA9;NDUFAB1;NDUFB1;NDUFB10;NDUFB11;NDUFB2;NDUFB3;NDUFB4;NDUFB5;NDUFB6;NDUFB7;NDUFB8;NDUFB9;NDUFC1;NDUFC2;NDUFC2-KCTD14;NDUFS1;NDUFS2;NDUFS3;NDUFS4;NDUFS5;NDUFS6;NDUFS7;NDUFS8;NDUFV1;NDUFV2;NDUFV3;NEFH;NEFL;NEFM;NFKB1;NOS1;NOS2;NOX1;NOX4;NRAS;NRBF2;OPTN;PARK7;PDK3;PDYN;PIK3C3;PIK3R4;PINK1;PLCB1;PLCB2;PLCB3;PLCB4;PLCG1;PLEKHG5;PMP2;PMP22;PNKP;PPID;PPIF;PPP3CA;PPP3CB;PPP3CC;PPP3R1;PPP3R2;PRKCA;PRKCB;PRKCG;PRKN;PRNP;PRPH;PRPS1;PRX;PSEN1;PSEN2;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMA8;PSMB1;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;PSMD9;PTGS2;RAB1A;RAB39B;RAB5A;RAB7;RAB7A;RAB8A;RAC1;RAF1;RB1CC1;RELA;RPS27A;RYR1;RYR2;RYR3;SBF1;SBF2;SDHA;SDHB;SDHC;SDHD;SEM1;SEPTIN5;SH3TC2;SIGMAR1;SLC12A6;SLC25A31;SLC25A4;SLC25A46;SLC25A5;SLC25A6;SLC6A3;SMCR8;SNCA;SNCAIP;SOD1;SPG11;SPTBN2;SQSTM1;STX1A;SURF1;TANK;TARDBP;TBK1;TNF;TNFRSF1A;TNFRSF1B;TOMM40;TOMM40L;TPTEP2-CSNK1E;TRAF2;TRAP1;TRIM2;TRPC3;TRPV4;TUBA1A;TUBA1B;TUBA1C;TUBA3C;TUBA3D;TUBA3E;TUBA4A;TUBA8;TUBAL3;TUBB;TUBB1;TUBB2A;TUBB2B;TUBB3;TUBB4A;TUBB4B;TUBB6;TUBB8;UBA1;UBA52;UBA7;UBB;UBC;UBE2G1;UBE2G2;UBE2J1;UBE2J2;UBE2L3;UBE2L6;UCHL1;ULK1;ULK2;UQCR10;UQCR11;UQCRB;UQCRC1;UQCRC2;UQCRFS1;UQCRH;UQCRHL;UQCRQ;VAPB;VCP;VDAC1;VDAC2;VDAC3;WDR41;WIPI1;WIPI2;WNT1;WNT10A;WNT10B;WNT11;WNT16;WNT2;WNT2B;WNT3;WNT3A;WNT4;WNT5A;WNT5B;WNT6;WNT7A;WNT7B;WNT8A;WNT8B;WNT9A;WNT9B;XBP1;YARS;YARS1;ZFYVE1	A0A024QZ30;A0A024QZS4;A0A024QZT0;A0A024R075;A0A024R0A1;A0A024R0V3;A0A024R128;A0A024R178;A0A024R1A3;A0A024R1A4;A0A024R1F0;A0A024R1X5;A0A024R240;A0A024R2B3;A0A024R2K1;A0A024R2Q3;A0A024R3W1;A0A024R413;A0A024R4E2;A0A024R562;A0A024R5K6;A0A024R6A3;A0A024R7I3;A0A024R823;A0A024R870;A0A024R8H5;A0A024R9B7;A0A024R9E9;A0A024R9G3;A0A024R9I2;A0A024R9I5;A0A024R9Y1;A0A024R9Z0;A0A024RA52;A0A024RAP5;A0A024RB39;A0A024RCS3;A0A024RCZ8;A0A024RD04;A0A075B6F3;A0A087X2I1;A0A090N7W4;A0A096LP55;A0A0E3SU01;A0A0K0K1K4;A0A0S2Z391;A0A0S2Z3C5;A0A0S2Z3H3;A0A0S2Z3L2;A0A0S2Z3S6;A0A0S2Z3Z9;A0A0S2Z410;A0A0S2Z433;A0A0S2Z489;A0A0S2Z4B7;A0A0S2Z4C6;A0A0S2Z4J3;A0A0S2Z4R0;A0A0S2Z4R1;A0A0S2Z5D4;A0A0S2Z5E0;A0A109NGN6;A0A140VJC8;A0A140VJI0;A0A140VJI6;A0A140VJS3;A0A140VJS6;A0A140VJY2;A0A140VK42;A0A140VK43;A0A140VK44;A0A140VK45;A0A140VK46;A0A140VK70;A0A140VKF2;A0A158RFU6;A0A1L1UHR1;A0A1U9X785;A0A1X7RBF0;A0A1X7RBF7;A0A1X7RBG2;A0A1X7RBG6;A0A1X7RBN5;A0A1X7RC16;A0A1X7RCP4;A0A1X7RCR6;A0A286YF97;A0A2K8FR47;A0A2Y9D025;A0A384MDU9;A0A384MDW9;A0A384MDX3;A0A384MEE3;A0A384MQX1;A0A384N611;A0A384NKY7;A0A384NL22;A0A384NL93;A0A384NPU2;A0A384NQ21;A0A384P5Q0;A0A499FIY3;A0A514TP98;A0A654ICJ7;A0PJH2;A0PJJ7;A1L4K2;A4D1T5;A4D2J9;A4D2P1;A4QPA9;A6H8K3;A6NHL2;A8ASI8;A8K0S6;A8K161;A8K2M0;A8K383;A8K3Y2;A8K4R4;A8K761;A8K9K1;A8MW95;B0I1S1;B2R7S3;B2RDI5;B2RDW1;B2RE76;B3KQX9;B3KRV2;B3KT21;B3KTS5;B3KWQ6;B3KY45;B3VK56;B4DG68;B4DJ51;B4DK46;B4DNX3;B4DVM1;B4DYC7;D9ZGG3;E5KN55;E5KNH5;E5KRK5;E5KRX5;E9KL30;E9PQ53;G4XXL9;H0UI06;H6SG14;H6SG15;H9EC08;H9NAJ7;H9NAJ8;I1SRC5;I1W660;L7RRS6;L7RSL8;L7RSM2;L7RSM7;L7RXH5;N0E4C7;O00144;O00217;O00231;O00232;O00233;O00291;O00399;O00483;O00487;O00744;O00755;O14521;O14548;O14561;O14618;O14640;O14641;O14645;O14727;O14733;O14818;O14904;O14905;O14933;O14949;O14957;O14983;O15020;O15169;O15239;O15264;O15354;O15398;O15399;O43181;O43242;O43464;O43674;O43676;O43677;O43678;O43920;O60260;O60282;O60318;O60333;O60353;O60840;O75084;O75143;O75197;O75251;O75306;O75380;O75385;O75438;O75460;O75474;O75489;O75581;O75715;O75935;O75947;O94827;O94907;O95139;O95140;O95166;O95167;O95168;O95169;O95178;O95182;O95248;O95292;O95298;O95299;O95831;O95996;O96000;O96008;O96014;O96015;P00156;P00395;P00403;P00414;P00441;P00846;P01111;P01112;P01116;P01213;P01375;P01583;P01584;P02545;P02689;P03886;P03891;P03897;P03901;P03905;P03915;P03923;P03928;P04040;P04049;P04156;P04350;P04628;P04792;P04839;P05023;P05067;P05129;P05141;P05198;P05231;P05496;P05771;P06576;P07196;P07197;P07203;P07384;P07437;P07919;P08034;P08473;P08574;P08912;P09544;P09603;P09669;P09936;P0C7T5;P0CG47;P0CG48;P0DP23;P0DP24;P0DP25;P0DPH7;P0DPH8;P10176;P10398;P10415;P10606;P10636;P11021;P11161;P11229;P12036;P12074;P12081;P12235;P12236;P13073;P14406;P14854;P14927;P15056;P15954;P16298;P16615;P17252;P17568;P17655;P17861;P17980;P18283;P18848;P18850;P18859;P19174;P19404;P19438;P19784;P19838;P20309;P20333;P20339;P20618;P20674;P21796;P21817;P21912;P22314;P22352;P22695;P23560;P24310;P24311;P24539;P25054;P25189;P25445;P25705;P25786;P25787;P25788;P25789;P27361;P27482;P28066;P28070;P28072;P28074;P28331;P28482;P29475;P30049;P30405;P31040;P31930;P33176;P35222;P35228;P35354;P35637;P35638;P35998;P36507;P36542;P36544;P37840;P38935;P39210;P41219;P41221;P41226;P41250;P41594;P42025;P42261;P42262;P42263;P42345;P42574;P42858;P43686;P45880;P45983;P45984;P46734;P47985;P48023;P48047;P48058;P48201;P48454;P48556;P48729;P49588;P49674;P49720;P49721;P49768;P49773;P49810;P49821;P49841;P50148;P50570;P51149;P51665;P51970;P52564;P53778;P53779;P54252;P54253;P54257;P54577;P55036;P55072;P55210;P55211;P55957;P56181;P56192;P56381;P56556;P56703;P56704;P56705;P56706;P59796;P60520;P60604;P60891;P60896;P60900;P61006;P61163;P62191;P62195;P62253;P62333;P62820;P62979;P62987;P63000;P63098;P67870;P68036;P68363;P68366;P68371;P68400;P78352;P78357;P99999;Q00535;Q00722;Q00975;Q01453;Q01668;Q01959;Q01970;Q02221;Q02750;Q02779;Q04206;Q05586;Q06055;Q07812;Q07817;Q07866;Q08209;Q08752;Q08ET0;Q0VDD8;Q0ZFD6;Q0ZFE3;Q12840;Q12879;Q12931;Q12933;Q13148;Q13158;Q13200;Q13224;Q13255;Q13467;Q13501;Q13507;Q13509;Q13554;Q13555;Q13557;Q13561;Q13614;Q13698;Q13885;Q13936;Q14203;Q14204;Q14332;Q14457;Q14571;Q14573;Q14643;Q14790;Q14957;Q15008;Q15046;Q15078;Q15109;Q15120;Q15147;Q15413;Q15526;Q15759;Q16186;Q16539;Q16611;Q16623;Q16718;Q16795;Q17R51;Q17RV3;Q1HBJ4;Q1WWK6;Q1ZYQ1;Q27J81;Q2TAZ0;Q3MIH3;Q3ZCM7;Q499G7;Q4LDG9;Q4LE43;Q4LE70;Q53F85;Q53G92;Q53H37;Q53XC0;Q53XL8;Q53XM7;Q53XN1;Q53XZ3;Q53YD1;Q53YK7;Q53ZZ1;Q547U9;Q59EF6;Q59ES2;Q59F77;Q59G17;Q59GB8;Q59GD8;Q59GL5;Q59GU3;Q59HC2;Q5MNZ9;Q5S007;Q5STB3;Q5SU16;Q5U045;Q5U091;Q5U0I6;Q5U5U6;Q5V9X9;Q6FGA0;Q6FGG4;Q6FGI7;Q6FH25;Q6FI23;Q6FI27;Q6FIH7;Q6I9V5;Q6IAT9;Q6IAW1;Q6IB54;Q6IBA0;Q6IBB5;Q6IBB7;Q6IBC4;Q6IBQ5;Q6MZZ3;Q6NSL8;Q6NVC0;Q6NW12;Q6NZ59;Q6P164;Q6P597;Q6PEY2;Q6UWE0;Q6UXS9;Q6VLV1;Q6YFQ2;Q6ZNE5;Q6ZR08;Q71U36;Q75ME0;Q75MH2;Q7GIM7;Q7GXY9;Q7GXZ4;Q7GXZ5;Q7L4Q3;Q7LD69;Q7LDD5;Q7Z4L0;Q7Z4P3;Q7Z675;Q7Z682;Q7Z727;Q86UZ8;Q86WG5;Q86WV2;Q86Y39;Q8IU65;Q8IVF4;Q8IWA4;Q8IWE0;Q8IYT8;Q8N2E5;Q8N2K1;Q8N619;Q8N752;Q8NE86;Q8NEB9;Q8NEV1;Q8TAA3;Q8TAS0;Q8TB36;Q8TD57;Q8TD86;Q8TDY2;Q8TE73;Q8TED1;Q8TEV9;Q8TF08;Q8TF17;Q8WWM7;Q8WXX0;Q92562;Q92597;Q92736;Q92837;Q92844;Q92934;Q92997;Q93084;Q93097;Q93098;Q969M1;Q96AG3;Q96BY7;Q96CV9;Q96DA2;Q96DT5;Q96F24;Q96FF1;Q96GE6;Q96HY7;Q96JB1;Q96JI7;Q96KJ9;Q96LT7;Q96LZ3;Q96M96;Q96NT7;Q96Q42;Q96SL4;Q96T60;Q99436;Q99460;Q99497;Q99570;Q99643;Q99683;Q99700;Q99714;Q99719;Q99720;Q99732;Q9B1D3;Q9BQE3;Q9BSB4;Q9BTE1;Q9BUF5;Q9BUN8;Q9BVA1;Q9BXM0;Q9BXM7;Q9C040;Q9C0C7;Q9C0G6;Q9GZS0;Q9GZT5;Q9H0B6;Q9H0C2;Q9H0R8;Q9H1J5;Q9H1J7;Q9H256;Q9H3M9;Q9H461;Q9H4B7;Q9HAD4;Q9HAV0;Q9HBA0;Q9HBF4;Q9HDC5;Q9NPG1;Q9NPH5;Q9NQ66;Q9NR77;Q9NRX3;Q9NSJ5;Q9NSK0;Q9NWB7;Q9NX14;Q9NY65;Q9NYC9;Q9NZ32;Q9NZJ5;Q9NZT1;Q9P0J0;Q9P225;Q9P2D7;Q9UBT3;Q9UBU2;Q9UBV4;Q9UDW1;Q9UER7;Q9UFH2;Q9UHD2;Q9UHW9;Q9UI09;Q9UI46;Q9UJW0;Q9UJY1;Q9ULV1;Q9ULW2;Q9UNM6;Q9UP38;Q9UQM7;Q9UQN3;Q9Y277;Q9Y2T1;Q9Y385;Q9Y4P8;Q9Y547;Q9Y5S8;Q9Y6F9;Q9Y6H5;Q9Y6M9;Q9Y6X9;U5YV54;U5YWV7;U5Z487;U5Z754;U5Z977;U5ZC31;V9HW09;V9HW26;V9HW29;V9HW31;V9HW74;V9HW80;V9HWB4;V9HWC2;V9HWC9;V9HWN8;X5D945;X5DNA9;X5DR79	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN3	Sepsis	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN851	Septo-Optic Dysplasia	D025962	182230	HESX1;OTX2;SOX2;SOX3	A0A0U3FYV6;A1LQR0;F1T0D1;P32243;P41225;P48431;Q9UBX0	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN48	Sertoli Cell Tumor	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN901	Severe Acute Respiratory Syndrome	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN277	Severe Combined Immunodeficiency	C563311;C563440;D0001816;D000361;D001260;D004062;D006105;D014923;D016553;D017074;D049932;D053306;D053632;D056735;D564694	102700;233650;267500;300400;308230;312863;601457;602450;603554;606367;608971;609889;610163;612782;612783;613179;615206;615401;615468;615592;615593;615607;615897;615966;616098;616433;617638;618204	ADA;AICDA;AIRE;AK2;BCL10;BLNK;BTK;CARD11;CD19;CD247;CD3D;CD3E;CD3G;CD4;CD40;CD40L;CD40LG;CD79A;CD8A;CD8B;CD8B2;CIITA;CORO1A;CTPS1;DCLRE1C;DOCK2;FOXN1;ICOS;IGH;IGLL1;IKBKB;IKBKG;IL2RA;IL2RG;IL7R;JAK3;LCK;MALT1;ORAI1;PNP;PRKDC;PTPRC;RAG-1;RAG-2;RAG1;RAG2;RFX5;RFXANK;RFXAP;STIM1;TAP1;TAP2;TNFRSF13B;TNFRSF13C;TNFRSF4;TNFSF5;UNG;ZAP70;Zap-70;delta CD3;epsilon CD3;zeta CD3	A0A024R611;A0A024R7M1;A0A024R7M7;A0A024R854;A0A024RBT3;A0A0B4J1S1;A0A0S2Z381;A0A0S2Z3C7;A0A0S2Z3Y8;A0A0S2Z5A6;A0A140VK93;A0A4Y5UGE4;A8K5S1;B0YIY4;B0YIY5;B4DT49;E5KTA5;O00287;O14593;O14836;O14920;O15353;O43918;O95999;P00491;P00813;P01589;P01730;P01732;P04234;P06239;P07766;P08575;P09693;P10966;P11912;P13051;P15391;P15814;P15918;P16871;P17812;P20963;P25942;P29965;P31146;P31785;P33076;P43403;P43489;P48382;P52333;P54819;P55895;P78527;Q03518;Q03519;Q06187;Q13586;Q4ACX1;Q53QY6;Q546Y9;Q5H8V1;Q5JNW1;Q5JY90;Q5XG91;Q66X48;Q6P2H9;Q6ZVS2;Q7Z599;Q8TAW8;Q8TES3;Q8WV28;Q92608;Q96D31;Q96RJ3;Q96SD1;Q9BXL7;Q9GZX7;Q9UDY8;Q9Y6K9;Q9Y6W8;V9HWH6;X5CKB3	NO_DATA	NO_DATA	NO_DATA	16284;17256;18083
KMN623	Severe myoclonic epilepsy of infancy	C562695;C563719;D003294;D004829;D004831;D012640;D013036;D019305;D065768	121210;245570;300491;300643;308350;604233;604352;604403;606369;607208;609304;609446;611277;613060;613863;614418;614498;615369;616172;616341;616418;616421;616577;617669;618331	ADGRV1;ARX;BRAT1;CHD2;CNNM2;CPA6;GABRD;GABRG2;GPR98;GRIN2A;KCNMA1;MAPK10;SCN1A;SCN1B;SCN9A;SIK1;SLC25A22;SLC6A1;SPATA5;SRPX2;STX1B;SYN1;TRAPPC12;TRAPPC2L	A0A024R2K8;A0A286YF97;A8K496;O14647;O14764;O60687;P17600;P18507;P30531;P35498;P53779;P57059;P61266;Q07699;Q12791;Q12879;Q15858;Q547U9;Q6PJG6;Q8N4T0;Q8NB90;Q8WVT3;Q8WXG9;Q96QS3;Q9H8M5;Q9H936;Q9UL33	Cannabidiol;Clobazam;Clonazepam;Fenfluramine hydrochloride;Lamotrigine;Rufinamide;Stiripentol;Topiramate;Vigabatrin	D00280;D00354;D00535;D00537;D01253;D04148;D05775;D05928;D10915	DB00273;DB00349;DB00555;DB01068;DB01080	16865;17202;89492
KMN96	Sezary Syndrome	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN425	Sialidosis	D009081	256550	NEU1	Q5JQI0;Q99519	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN284	Sick Euthyroid Syndrome	C564154;D018382	145650;188570;274300	THRB	A0A024R2I8;P10828	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN191	Sickle Cell Syndrome	NO_DATA	603903	HBB	D9YZU5;P68871	Crizanlizumab;Glutamine;Hydroxyurea;Voxelotor	D00015;D00341;D11330;D11480	DB00130;DB01005	17310;17588
KMN428	Sitosterolemia	C537345	210250	ABCG5;ABCG8	Q9H221;Q9H222	Ezetimibe	D01966	DB00973	27693;28623;28824
KMN799	Sjogren's Syndrome	D012859	270150	HLA-DRB1;IRF5;STAT4	P01911;Q13568;Q14765;Q5Y7D1	Cevimeline hydrochloride;Pilocarpine hydrochloride;Prednisolone sodium phosphate;Prednisone	D00473;D00661;D00981;D02200	DB00185;DB00635;DB00860;DB01085	NO_DATA
KMN621	Sleep Apnea	C536209	209880	ASCL1;BDNF;EDN3;GDNF;PHOX2B;RET	A0A024R7T2;A0A0E3SU01;A0A0S2Z3V2;P07949;P14138;P23560;P39905;P50553;Q99453	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN25	Small Cell Lung Cancer	D055752	NO_DATA	AKT1;AKT2;AKT3;APAF1;BAK1;BAX;BCL2;BCL2L1;BIRC2;BIRC3;BIRC7;Bcl-2;CASP3;CASP9;CCND1;CCNE1;CCNE2;CDK2;CDK4;CDK6;CDKN1A;CDKN1B;CDKN2B;CHUK;CKS1B;CKS2;COL4A1;COL4A2;COL4A3;COL4A4;COL4A5;COL4A6;CYCS;DDB2;E2F1;E2F2;E2F3;FHIT;FN1;GADD45A;GADD45B;GADD45G;IKBKB;IKBKG;ITGA2;ITGA2B;ITGA3;ITGA6;ITGAV;ITGB1;LAMA1;LAMA2;LAMA3;LAMA4;LAMA5;LAMB1;LAMB2;LAMB3;LAMB4;LAMC1;LAMC2;LAMC3;MAX;MYC;NFKB1;NFKBIA;NOS2;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3;POLK;PTEN;PTGS2;PTK2;RAR-beta;RARB;RB1;RELA;RXRA;RXRB;RXRG;SKP2;TP53;TRAF1;TRAF2;TRAF3;TRAF4;TRAF5;TRAF6;XIAP;ZBTB17;c-MYC;p53	A0A024QZ59;A0A024R069;A0A024R2B3;A0A024R366;A0A024R8H5;A0A024R9B0;A0A024RAP4;A0A024RB77;A0A024RBB6;A0A024RCX5;A0A024RDV3;A0A024RDW8;A0A0A0MQS9;A0A0S2Z391;A0A0S2Z3C5;A0A0S2Z3R6;A0A140VJM0;A0A2K8FKV1;A0A2X0SFG1;A4D0S4;A7MBN3;B0LPE5;B4DTV7;B7ZMJ6;F1D8Q5;F1D8Q7;F6KD01;G4XXL9;K7PPA8;K7PPU3;L7RXH0;O00329;O00459;O00463;O00716;O14727;O14920;O15111;O15230;O75293;O95257;O96020;P01106;P02462;P02751;P04637;P05556;P06400;P06756;P07942;P08514;P08572;P10415;P10826;P11047;P11802;P17301;P19793;P19838;P23229;P24043;P24385;P24522;P24864;P24941;P25391;P25963;P26006;P27986;P28702;P29400;P31749;P31751;P33552;P35228;P35354;P38936;P42336;P42338;P42574;P42772;P46527;P48443;P49789;P53420;P55211;P55268;P60484;P61024;P61244;P98170;P99999;Q00534;Q01094;Q01955;Q04206;Q05397;Q07812;Q07817;Q12933;Q13077;Q13105;Q13114;Q13309;Q13489;Q13490;Q13751;Q13753;Q14031;Q14209;Q16363;Q16611;Q16787;Q49AM6;Q4LE51;Q53GA5;Q59GM6;Q59H37;Q5STP9;Q5T178;Q658W2;Q6FI00;Q6I9V6;Q6MZM7;Q6NVY8;Q6P3U7;Q8N2D6;Q8N381;Q8TAS6;Q8TAX8;Q92466;Q92569;Q96CA5;Q9BSD8;Q9BUZ4;Q9UBT6;Q9UQS6;Q9Y243;Q9Y4K3;Q9Y6K9;Q9Y6N6	Atezolizumab;Durvalumab;Etoposide;Etoposide phosphate;Lurbinectedin;Methotrexate sodium;Nivolumab;Pembrolizumab;Topotecan hydrochloride;Trilaciclib dihydrochloride	D00125;D02115;D02168;D04107;D10316;D10574;D10773;D10808;D11644;D11987	DB00563;DB00773;DB01030	NO_DATA
KMN44	Soft Tissue Sarcoma	D018208;D018227	NO_DATA	EWSR1-ATF1;EWSR1-DDIT3;FUS-DDIT3	P18846;P35638;Q53YD1	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN172	Soft Tissue Tumor	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN138	Somatostatinoma Syndrome	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA
